ID,Estilo,Acabamento,PosDir,Instrumentos,Interior,Malas,Desempenho,Motor,Cambio,Freios,Suspensao,Consumo,Estabilidade,CustoBeneficio,Recomendacao,AvGeral
fa05d377,8,7,8,7,7,7,9,10,8,8,7,10,8,10,8,8.133333333333333
cdc4ea58,7,3,8,6,6,7,8,10,10,8,10,10,10,8,10,8.066666666666666
5f46eee0,8,7,7,9,6,6,6,8,7,8,6,5,6,10,9,7.2
368436cc,3,2,4,4,2,3,4,7,5,2,2,2,4,9,5,3.8666666666666667
012daaf9,9,8,7,8,9,9,10,10,8,8,8,10,10,10,10,8.933333333333334
e0fedc08,5,3,9,5,6,6,9,8,9,8,10,10,6,8,9,7.4
362160fc,8,6,7,7,7,6,10,9,8,7,7,10,9,8,10,7.933333333333334
454f8447,5,5,7,5,7,5,5,5,5,5,10,10,7,8,8,6.466666666666667
9fa27362,5,4,10,10,5,2,5,10,5,10,10,10,7,7,10,7.333333333333333
547449b3,7,6,8,6,7,6,9,10,7,7,7,10,10,10,10,8.0
f25ab95a,5,5,5,6,5,7,5,5,5,5,6,8,8,8,8,6.066666666666666
35fc24ea,5,3,7,5,5,7,10,10,8,8,8,10,3,10,10,7.266666666666667
b662c498,7,6,7,7,6,6,6,6,5,5,5,10,6,9,9,6.666666666666667
1a7d5f4f,7,7,8,8,7,7,7,8,7,9,8,10,7,8,9,7.8
e02f904e,7,3,3,8,0,0,3,10,5,5,6,7,2,5,5,4.6
a5f06a26,8,8,5,6,4,3,2,9,9,7,5,8,6,9,10,6.6
31a69d76,4,4,7,8,8,7,8,10,7,7,9,10,7,9,10,7.666666666666667
0a10941c,5,7,7,10,7,7,6,7,9,6,8,10,7,8,9,7.533333333333333
a65c7ed7,4,4,6,5,5,5,6,6,5,6,6,9,3,9,9,5.866666666666666
67240199,6,6,8,6,5,5,8,9,7,8,5,10,10,10,10,7.533333333333333
8b837bad,6,7,10,5,7,7,7,9,9,10,8,10,8,8,8,7.933333333333334
e3f5b238,4,5,4,3,4,4,6,6,7,7,6,10,6,10,10,6.133333333333334
b5802d24,9,7,7,10,8,8,9,10,9,9,9,10,9,10,10,8.933333333333334
992d430e,5,3,9,8,7,5,7,10,8,8,7,10,9,10,10,7.733333333333333
e6a49765,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10.0
763323a3,8,7,4,7,8,8,10,10,9,7,8,8,6,8,10,7.866666666666666
5a08bb93,8,6,7,6,5,7,7,7,8,8,7,10,6,10,10,7.466666666666667
273ad05f,5,5,7,3,7,6,5,6,3,10,8,10,3,10,10,6.533333333333333
26d0cacc,9,8,9,9,9,5,9,9,7,7,7,7,8,8,8,7.933333333333334
7ed11325,7,3,8,3,9,9,7,8,8,6,5,8,9,9,8,7.133333333333334
d28979ed,4,1,6,1,4,4,6,7,4,5,2,9,3,9,7,4.8
b2db912b,3,3,7,8,8,8,5,7,7,3,7,10,7,9,7,6.6
86570d26,3,5,10,8,5,5,7,8,8,7,8,10,6,10,10,7.333333333333333
66701b35,9,10,9,6,9,10,5,10,6,10,4,10,10,10,10,8.533333333333333
41c2d4d0,3,2,3,0,0,0,8,9,8,3,7,8,1,4,2,3.8666666666666667
ca5724c2,3,9,5,10,7,8,4,10,10,8,10,10,7,10,10,8.066666666666666
3d716eb8,7,5,7,6,6,5,4,9,9,9,8,8,7,10,10,7.333333333333333
aab6febd,6,3,7,5,7,6,7,8,5,8,6,6,5,9,8,6.4
a8db01af,7,6,8,5,7,7,6,7,8,7,8,10,7,7,8,7.2
e95baac1,5,5,5,5,5,5,5,5,5,5,5,9,6,6,6,5.466666666666667
909937ff,5,4,5,6,5,5,6,8,8,5,5,10,5,10,8,6.333333333333333
f86c22bd,4,3,5,6,0,0,0,6,5,8,4,8,3,4,0,3.7333333333333334
c3008737,5,5,7,1,6,8,8,10,8,6,7,10,8,10,10,7.266666666666667
bd87c903,6,7,8,8,7,8,7,8,5,6,8,9,7,7,8,7.266666666666667
52afd47f,5,6,6,5,6,6,8,8,8,7,8,9,7,10,9,7.2
854d7cb4,4,3,3,5,3,4,4,6,7,7,6,8,5,8,9,5.466666666666667
a9575e79,7,6,7,3,4,5,6,7,4,8,4,7,6,9,9,6.133333333333334
d57d4b21,4,3,9,6,5,5,9,8,6,5,6,6,5,5,9,6.066666666666666
9219e7e4,9,10,10,9,4,6,9,10,8,8,8,9,10,10,10,8.666666666666666
3b78d393,2,2,2,2,5,4,3,10,5,5,9,7,7,10,10,5.533333333333333
5e640dbd,7,8,5,4,7,6,9,10,9,9,10,10,7,10,10,8.066666666666666
1c4d491d,5,5,7,6,7,7,8,8,6,6,6,9,6,8,8,6.8
07edae0c,8,6,8,4,8,7,5,8,7,8,7,8,6,8,9,7.133333333333334
32f7b493,7,4,9,9,8,5,6,8,7,8,7,9,6,10,9,7.466666666666667
6a6aae07,8,9,9,9,7,7,7,9,7,7,7,9,8,10,10,8.2
afa6c367,9,9,8,9,9,10,8,9,8,8,9,9,9,9,8,8.733333333333333
b1036eb2,6,2,4,0,1,6,4,5,2,8,7,7,6,5,4,4.466666666666667
7e7e0261,7,7,6,6,6,4,8,10,9,9,9,10,10,10,10,8.066666666666666
b313bbdc,6,2,8,1,4,2,0,0,0,2,0,10,4,3,0,2.8
097fd2e4,10,10,10,10,10,10,8,10,9,8,8,10,9,10,10,9.466666666666667
67710584,8,7,7,10,6,6,7,10,10,10,5,10,7,10,10,8.2
abab1da5,7,7,9,8,6,6,6,8,6,8,5,9,8,10,8,7.4
75e90f25,5,5,9,8,8,5,10,10,7,8,5,10,8,10,8,7.733333333333333
8e2b5c07,7,4,7,8,7,8,6,7,6,7,7,10,8,9,10,7.4
2d42a664,1,1,2,2,2,2,1,3,2,2,0,3,2,2,0,1.6666666666666667
5015a2e3,7,9,10,10,8,10,10,9,8,10,7,10,9,10,10,9.133333333333333
8d78622f,6,7,8,7,7,8,5,10,8,8,10,7,8,7,10,7.733333333333333
d52821a1,3,3,4,4,4,4,4,4,4,4,3,7,4,7,6,4.333333333333333
c7f285f6,3,0,3,3,1,2,5,7,6,6,1,8,2,8,7,4.133333333333334
d46bc4de,6,6,6,7,6,7,8,8,7,6,6,9,6,7,7,6.8
70471a25,5,8,9,7,7,3,6,10,6,5,4,7,8,10,10,7.0
06d454bf,8,7,6,9,8,7,9,10,8,7,10,10,10,10,10,8.6
89312f37,7,5,9,9,8,8,10,10,8,8,7,9,5,7,8,7.866666666666666
862da446,6,6,6,4,7,7,8,9,9,9,7,10,6,8,7,7.266666666666667
fe8745fd,7,5,6,6,7,4,9,8,7,5,6,5,5,7,7,6.266666666666667
cd07d108,5,3,7,9,3,8,10,10,10,9,10,10,10,10,10,8.266666666666667
a85d0b64,9,3,8,8,7,3,10,10,9,7,2,10,10,6,10,7.466666666666667
e4476390,4,2,5,4,7,6,6,7,4,4,4,7,3,9,9,5.4
4146e25c,5,3,5,4,5,4,5,5,5,4,3,8,5,8,5,4.933333333333334
8742f14c,8,8,8,5,10,10,7,10,9,8,8,10,8,10,10,8.6
642a030c,3,2,6,3,4,6,5,8,6,5,3,9,5,8,8,5.4
4f062789,3,2,2,2,2,2,3,5,3,3,2,10,2,10,5,3.7333333333333334
1d8cdb73,5,5,4,6,6,5,6,7,2,3,4,6,6,7,6,5.2
ef2cc2d3,4,8,8,6,7,8,2,9,7,7,4,9,7,9,9,6.933333333333334
77b31bdf,9,6,6,7,7,5,10,10,8,9,9,10,10,7,10,8.2
c3a8175d,10,0,9,0,6,8,2,9,6,2,2,9,3,8,9,5.533333333333333
570332fa,8,8,10,10,8,8,7,10,8,8,8,10,10,10,10,8.866666666666667
71c42f91,8,7,8,5,8,5,4,9,7,6,6,6,7,8,10,6.933333333333334
8f24bc6f,8,8,9,8,7,7,8,10,10,8,6,8,8,7,8,8.0
f1656fe8,4,4,10,7,7,9,8,9,8,9,7,7,9,10,8,7.733333333333333
fdfcda6e,8,10,9,10,9,10,8,10,10,8,10,10,9,10,10,9.4
763f2fe6,3,2,6,4,4,2,5,3,4,5,1,3,5,6,5,3.8666666666666667
4f0ba8d3,5,5,9,5,7,5,5,8,5,8,5,10,5,8,5,6.333333333333333
7ef78b96,9,4,9,9,6,4,3,8,10,10,3,5,8,2,10,6.666666666666667
04c41d38,6,8,10,7,7,6,4,7,4,8,5,5,8,6,7,6.533333333333333
193c6702,9,6,10,10,10,10,8,10,10,10,10,10,10,9,9,9.4
fd0ae4d4,8,2,8,8,2,6,8,8,8,8,5,8,5,8,8,6.666666666666667
8af9c7d5,6,3,5,6,5,7,8,8,6,8,7,10,2,6,7,6.266666666666667
17cb5abf,3,4,4,1,1,6,3,7,7,7,2,10,6,6,0,4.466666666666667
c6c709ae,9,8,7,6,7,6,7,9,7,3,3,7,6,8,7,6.666666666666667
58541aa5,7,7,7,8,7,7,7,9,8,8,8,7,8,9,9,7.733333333333333
08c8dbf6,5,4,10,10,7,8,8,10,10,8,10,10,10,9,10,8.6
c33737e9,9,8,10,10,9,8,10,9,8,9,10,10,10,10,10,9.333333333333334
dac48161,5,4,10,5,4,8,7,8,3,4,5,6,6,8,6,5.933333333333334
41a861ff,6,7,10,6,7,8,7,8,7,8,6,9,9,9,10,7.8
37ddeac0,7,5,9,10,9,7,9,10,9,10,10,10,7,10,10,8.8
2c0585f2,10,8,10,10,7,10,9,9,8,7,10,10,8,10,10,9.066666666666666
652aee66,6,5,8,5,6,6,5,8,6,7,4,10,8,9,7,6.666666666666667
31b5074b,9,5,9,5,9,6,7,8,8,8,5,10,8,9,10,7.733333333333333
5444e6ca,7,7,7,8,7,7,8,6,9,9,7,10,8,9,10,7.933333333333334
b7ee38eb,7,7,7,8,7,8,8,10,7,7,9,9,8,9,10,8.066666666666666
6d8d063f,10,7,10,10,10,10,10,10,5,7,7,10,9,7,10,8.8
cd4e1b0d,8,7,9,10,10,9,10,10,9,8,9,10,10,10,10,9.266666666666667
a02a97a8,4,5,6,4,3,3,5,8,8,7,5,10,6,9,8,6.066666666666666
fd39922f,10,8,8,7,7,8,7,7,8,7,8,10,7,10,10,8.133333333333333
c9a2148f,7,6,5,7,8,8,7,6,6,7,6,6,8,8,8,6.866666666666666
77622d78,5,4,5,8,5,7,9,5,8,8,9,10,10,8,9,7.333333333333333
b96a9167,4,5,9,10,7,8,7,10,10,8,8,10,8,10,10,8.266666666666667
08d0a8ee,4,1,8,1,2,7,9,9,8,6,4,9,5,8,8,5.933333333333334
0bdc4a69,7,6,8,8,6,8,9,10,10,7,10,10,7,10,10,8.4
eccdf782,0,1,3,0,2,8,10,10,0,8,1,10,8,10,10,5.4
e40bec1d,5,9,9,7,5,8,9,9,4,7,8,9,9,10,9,7.8
7abcf43f,6,7,1,10,7,8,4,6,7,8,7,7,6,4,4,6.133333333333334
612ff683,3,4,6,10,7,6,9,10,10,10,9,10,10,9,8,8.066666666666666
77c18856,6,0,1,8,2,2,5,1,5,5,2,9,3,5,5,3.933333333333333
304dc9c9,10,5,10,5,8,8,4,10,5,10,5,10,8,10,10,7.866666666666666
b63671f8,8,0,7,6,5,8,6,8,7,5,3,9,7,10,7,6.4
6b378d85,7,5,7,7,8,5,8,8,8,6,7,10,7,10,9,7.466666666666667
c6726123,6,6,10,5,6,7,8,10,6,4,3,10,10,10,10,7.4
f632abc4,5,5,7,8,5,6,8,9,9,9,6,10,6,6,5,6.933333333333334
2be292c6,4,3,5,8,7,4,9,10,9,7,4,6,5,4,7,6.133333333333334
0de20958,7,7,10,10,10,10,9,10,10,10,10,9,10,10,10,9.466666666666667
ce275771,6,6,7,6,7,6,8,8,7,6,8,10,8,8,10,7.4
bdde8148,6,7,7,7,7,7,3,3,3,7,6,7,7,8,6,6.066666666666666
6ba0c304,5,5,1,6,5,3,5,10,9,9,10,9,7,9,10,6.866666666666666
a69b9d66,7,6,6,5,6,5,6,9,6,7,5,10,6,10,8,6.8
7497c696,9,8,10,9,8,7,10,10,10,10,8,9,7,10,10,9.0
bfb6f6eb,10,8,9,9,8,8,10,8,8,8,10,10,10,10,10,9.066666666666666
284b93a0,8,7,10,8,5,4,9,10,8,8,9,10,9,10,9,8.266666666666667
80eba588,6,5,5,3,2,2,4,10,9,8,2,10,8,10,10,6.266666666666667
82227358,8,8,8,7,7,7,9,9,9,9,6,6,7,7,7,7.6
6e516dc3,8,6,7,10,6,6,10,10,9,8,10,10,10,10,10,8.666666666666666
5b120b9c,9,7,8,7,7,9,6,6,5,9,8,10,7,7,10,7.666666666666667
e12a0b36,5,6,9,7,8,7,5,9,5,7,6,9,8,8,8,7.133333333333334
ba5bf822,7,5,3,8,6,3,6,6,5,6,4,10,7,4,8,5.866666666666666
817240bc,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10.0
29f90fb4,6,5,5,5,5,2,7,7,5,5,2,10,6,10,9,5.933333333333334
b6bf32b6,7,7,8,6,8,7,9,9,7,6,8,10,8,10,10,8.0
cb989404,6,5,5,3,5,5,8,8,7,8,7,10,8,10,9,6.933333333333334
d0b544f2,10,10,9,10,10,10,10,10,9,10,10,10,10,8,10,9.733333333333333
2b16be46,5,5,9,9,5,8,9,10,10,10,10,10,5,10,9,8.266666666666667
f26f7dc3,4,0,8,10,6,6,7,9,3,10,0,10,10,8,6,6.466666666666667
ce219562,8,8,8,8,8,7,7,7,6,6,6,7,6,8,10,7.333333333333333
fc4e1ca0,1,1,3,2,2,1,3,7,8,7,6,10,6,9,6,4.8
d20e982e,10,4,7,10,6,4,8,10,7,10,4,10,8,10,10,7.866666666666666
baf6aa3d,3,2,4,4,3,6,8,8,7,7,6,10,8,9,9,6.266666666666667
d41bd06a,7,4,7,3,8,7,7,8,7,8,4,9,6,8,8,6.733333333333333
6bbf224a,8,6,7,8,5,6,9,9,10,10,10,7,10,7,10,8.133333333333333
dd0b9471,6,6,8,7,7,8,7,7,7,7,6,9,7,10,10,7.466666666666667
26a9a7a8,8,9,10,10,10,8,10,10,5,10,8,9,8,8,9,8.8
1d5be877,7,6,9,10,7,9,8,10,5,8,4,10,10,10,10,8.2
6cd80865,6,7,7,6,7,7,5,7,5,3,6,5,7,6,7,6.066666666666666
b7e8865d,6,6,6,6,6,8,7,9,9,8,8,6,5,10,7,7.133333333333334
dcc2c593,8,4,8,2,4,3,5,8,8,8,6,10,7,10,10,6.733333333333333
cbe63f59,10,9,10,10,10,10,10,10,10,9,9,10,9,10,10,9.733333333333333
dfa88402,5,6,7,7,9,6,7,9,6,10,6,10,7,10,10,7.666666666666667
b10e98b9,7,3,3,3,6,5,7,8,7,5,3,10,7,7,8,5.933333333333334
925036f1,8,6,7,7,7,8,8,8,6,8,6,7,8,8,8,7.333333333333333
08d12635,5,8,7,8,7,8,6,8,9,8,6,9,8,8,8,7.533333333333333
3b3a9741,8,6,9,3,4,5,10,10,10,5,7,10,7,10,10,7.6
dacc7c6f,2,5,3,1,2,2,4,4,4,2,2,9,6,8,5,3.933333333333333
23f5e321,6,6,8,5,7,5,9,10,8,8,8,9,7,9,9,7.6
73d76dbe,7,7,8,6,8,7,7,8,8,8,7,9,9,9,9,7.8
42946cd8,6,2,7,3,4,4,6,8,8,8,5,5,7,6,6,5.666666666666667
e75a24a5,3,3,8,6,5,7,10,10,9,10,2,10,6,10,8,7.133333333333334
d62c0f61,1,7,10,5,10,9,7,10,7,9,10,10,8,10,5,7.866666666666666
9a815c27,8,8,8,9,7,7,8,10,10,10,10,10,7,10,10,8.8
d77ef450,4,3,4,3,4,6,5,9,5,6,4,9,3,9,7,5.4
99570773,7,6,9,6,6,8,8,9,5,8,8,8,5,9,8,7.333333333333333
0ebcd774,6,5,7,2,5,6,4,4,4,4,5,2,5,2,1,4.133333333333334
8bc5e81d,10,9,10,10,9,10,9,9,10,7,9,8,10,9,10,9.266666666666667
430b2084,8,8,8,8,9,8,9,9,8,8,9,9,8,9,9,8.466666666666667
76016b74,3,5,6,5,5,5,6,6,2,7,4,5,7,5,4,5.0
55b49159,8,8,9,9,7,5,9,8,8,7,8,9,9,7,9,8.0
33710c2f,8,8,9,9,10,6,8,7,8,6,5,6,5,9,9,7.533333333333333
fbe943c4,8,8,8,10,10,7,9,9,10,8,9,10,7,9,10,8.8
b16c9fc3,10,9,10,10,9,8,10,10,10,10,10,10,10,10,10,9.733333333333333
b9f2688c,5,8,7,8,6,8,7,8,6,9,7,7,7,6,6,7.0
d4f084c3,6,3,8,3,3,6,5,5,6,2,9,10,9,10,10,6.333333333333333
4d107498,7,5,4,5,5,3,7,3,3,4,1,8,3,6,5,4.6
aec07c9f,10,10,10,10,10,6,10,10,8,8,9,7,10,7,9,8.933333333333334
daabaf07,8,5,5,6,3,6,7,7,2,4,5,7,8,10,10,6.2
38dff113,7,8,8,9,8,6,8,9,7,8,7,10,8,9,9,8.066666666666666
153b33ac,6,2,8,1,4,4,8,9,10,7,10,8,10,10,7,6.933333333333334
786902e5,9,8,10,8,8,7,9,10,6,8,10,10,9,10,10,8.8
403b9d90,10,8,10,8,7,6,9,10,8,9,10,10,10,7,8,8.666666666666666
46331ddb,7,6,6,6,6,4,7,8,5,7,6,9,8,10,9,6.933333333333334
3acaeb1c,7,3,8,7,10,8,7,8,10,10,7,10,8,10,10,8.2
5111f0a0,5,4,6,6,5,3,4,6,6,6,7,8,4,3,3,5.066666666666666
675526f5,7,7,8,7,7,9,9,9,9,9,9,10,9,10,10,8.6
67fb630e,7,4,10,4,6,5,4,7,5,6,8,5,9,6,5,6.066666666666666
40425fbd,8,4,8,8,8,4,8,9,8,7,4,9,8,6,7,7.066666666666666
1403d3bb,8,2,9,9,4,3,5,9,9,7,7,7,9,10,8,7.066666666666666
bfc30601,9,9,10,8,10,8,10,10,10,10,10,8,10,10,10,9.466666666666667
e61527a4,3,1,5,4,5,7,7,7,6,5,4,4,7,8,2,5.0
821d694d,6,5,8,7,8,5,7,8,8,9,6,10,6,9,9,7.4
5a3d07c9,8,8,9,9,8,8,7,9,8,8,9,10,10,10,10,8.733333333333333
47bf93ee,6,9,8,4,8,9,10,10,10,10,7,10,7,9,10,8.466666666666667
9a05eed4,8,5,10,10,10,10,7,8,9,8,9,10,10,10,10,8.933333333333334
1499af1d,10,9,10,10,10,9,8,10,10,9,9,10,9,10,10,9.533333333333333
cff8ec45,9,7,8,6,8,9,9,10,8,8,7,9,9,10,10,8.466666666666667
2466420d,0,10,9,10,10,7,6,10,10,3,10,8,6,8,10,7.8
1099e4e4,4,6,7,5,8,8,6,9,5,6,10,6,7,8,6,6.733333333333333
faf96e79,7,6,8,8,7,8,8,9,8,8,8,10,7,8,8,7.866666666666666
6cd8e2ec,6,9,6,6,6,7,7,10,8,7,6,9,6,10,9,7.466666666666667
c256cf8f,6,3,6,6,3,2,6,4,6,6,8,10,8,9,9,6.133333333333334
3bd4316e,6,6,7,8,5,6,8,9,8,7,7,10,7,9,9,7.466666666666667
73edc23c,7,8,9,7,8,7,6,7,8,9,8,10,10,8,10,8.133333333333333
904a7c7a,6,5,8,3,8,4,8,8,4,6,5,10,7,9,10,6.733333333333333
ec460655,7,5,9,4,9,8,7,10,10,9,10,9,7,10,10,8.266666666666667
1eeeff78,7,6,7,7,8,7,9,9,9,8,8,10,9,10,10,8.266666666666667
6d7a6ab9,10,9,10,10,10,7,10,8,7,7,7,8,9,10,10,8.8
177b0306,7,2,7,7,8,8,6,7,8,7,6,9,7,10,9,7.2
74c04749,5,5,8,7,6,6,7,4,6,5,5,10,3,7,7,6.066666666666666
88f96a6e,7,5,8,8,7,5,7,9,6,7,6,8,7,9,9,7.2
9c452ff6,6,6,4,6,5,4,8,8,8,6,7,10,8,6,6,6.533333333333333
df734397,8,8,8,8,8,8,9,9,9,9,9,8,8,9,8,8.4
c27eb3d5,8,8,7,7,7,9,8,8,3,7,7,8,8,9,9,7.533333333333333
def352cd,3,6,6,9,8,6,7,9,8,4,4,9,5,10,10,6.933333333333334
aec55662,8,7,9,9,7,7,8,9,10,9,7,10,10,10,10,8.666666666666666
b697afa6,3,4,6,5,6,3,6,9,8,7,7,8,5,9,8,6.266666666666667
4c11bcae,7,7,6,4,6,4,4,9,5,6,4,9,4,9,8,6.133333333333334
9a1c9f8b,7,5,5,6,6,7,7,7,9,8,6,8,8,9,9,7.133333333333334
315bcedc,7,5,10,5,6,7,10,10,10,10,10,6,6,0,10,7.466666666666667
6c0c7577,8,6,7,5,5,6,7,10,10,7,5,7,5,9,8,7.0
c4bd3272,7,7,8,7,10,7,8,10,7,7,7,10,7,10,10,8.133333333333333
68f7933d,8,5,9,7,8,6,9,9,9,8,5,10,7,8,9,7.8
84082c09,7,6,10,9,8,10,10,10,10,8,0,10,5,8,8,7.933333333333334
dfc38601,8,6,8,6,8,5,8,8,7,7,8,10,7,10,9,7.666666666666667
a0ce5a2e,8,9,10,9,9,9,10,0,7,9,9,10,8,10,10,8.466666666666667
64a34a42,7,8,10,6,9,5,8,10,6,7,0,0,3,6,8,6.2
a9b66d5a,4,8,10,10,6,3,9,10,7,8,9,5,8,8,10,7.666666666666667
0bba03ba,8,5,10,7,7,5,9,8,7,7,7,8,7,8,10,7.533333333333333
232feb75,4,4,10,5,4,6,8,6,3,8,8,6,6,8,7,6.2
697b4af7,7,5,8,3,7,8,7,8,7,6,6,9,6,8,9,6.933333333333334
261e0352,8,8,8,8,9,7,9,8,8,7,8,7,8,7,8,7.866666666666666
d1f71106,8,6,8,6,8,8,6,10,8,9,8,10,8,6,10,7.933333333333334
fd75e2c8,7,6,8,7,8,8,10,10,10,10,10,10,8,10,10,8.8
6878e6a9,5,3,7,1,1,1,5,5,5,3,3,8,5,6,3,4.066666666666666
da24ff7d,2,2,7,0,1,1,9,9,5,2,2,10,3,10,5,4.533333333333333
d003da50,8,7,7,7,8,6,8,9,8,5,7,10,7,7,7,7.4
47ff1d89,9,6,7,9,9,8,8,9,9,6,10,8,8,6,8,8.0
5f95f0cc,6,4,8,6,6,8,8,7,6,8,7,9,10,8,8,7.266666666666667
5d434a1f,8,9,9,8,8,9,10,10,10,9,10,9,9,10,10,9.2
d68d5b1f,8,7,9,8,9,9,10,10,10,10,9,8,9,10,10,9.066666666666666
fce9b4c8,3,1,8,5,5,5,1,3,3,3,1,3,5,9,4,3.933333333333333
8d4da441,9,9,8,7,9,10,10,10,10,10,9,9,9,9,9,9.133333333333333
57829344,6,7,7,5,6,7,7,7,7,6,6,8,7,8,8,6.8
15c4bed7,7,5,8,8,6,6,2,9,6,6,2,5,7,6,6,5.933333333333334
7277ace2,5,6,9,6,5,6,4,5,5,7,7,8,7,7,8,6.333333333333333
999eb8be,6,6,6,6,8,6,7,7,7,7,9,9,7,9,9,7.266666666666667
2001bc5b,3,1,5,3,4,6,7,7,5,6,4,9,6,7,6,5.266666666666667
46729d84,8,7,9,9,9,7,6,10,8,10,10,9,10,10,10,8.8
df26c19a,6,4,8,5,6,7,8,7,9,10,6,8,7,9,8,7.2
c28fac42,8,6,7,5,6,6,6,8,8,8,7,9,8,5,6,6.866666666666666
a6f2c46d,10,6,8,8,8,6,5,8,9,9,8,2,7,4,4,6.8
62a8791e,7,4,10,4,4,7,5,8,7,5,5,10,9,10,10,7.0
cd953740,6,0,5,5,5,7,7,8,8,8,8,9,8,9,9,6.8
5e0f9df5,7,7,7,5,6,10,7,10,10,10,10,10,10,10,10,8.6
c6e7af8f,10,9,10,9,9,7,8,8,8,10,9,10,10,10,9,9.066666666666666
4710f5bb,6,5,9,7,8,7,9,8,7,5,5,10,6,9,9,7.333333333333333
b834414a,5,5,5,7,7,8,8,10,8,6,7,10,6,8,10,7.333333333333333
7da05ee4,8,5,10,7,8,9,8,9,7,7,5,9,8,8,7,7.666666666666667
63f24e7e,7,7,9,8,9,9,8,10,10,8,6,10,7,10,10,8.533333333333333
986e7d47,8,6,10,6,10,10,8,10,6,7,10,10,6,10,10,8.466666666666667
5873039d,5,6,8,7,8,10,6,9,9,8,8,10,4,9,8,7.666666666666667
66d9ea41,8,5,8,7,8,8,8,10,10,10,9,10,8,8,10,8.466666666666667
943d4912,5,4,7,4,5,7,5,7,7,6,6,8,8,7,8,6.266666666666667
78c20f9f,2,1,1,2,2,2,6,2,9,4,5,0,3,3,0,2.8
95cf04d0,6,6,8,5,4,4,4,8,7,7,7,9,8,8,8,6.6
27691c94,7,5,6,5,5,6,4,7,2,6,5,10,8,8,6,6.0
ea0ba87b,5,6,3,6,5,6,5,8,5,6,6,8,6,8,8,6.066666666666666
ed3d193a,8,2,8,7,2,0,0,2,1,0,9,5,5,9,0,3.8666666666666667
f6e275e5,9,3,10,10,8,8,6,2,5,0,0,9,5,10,2,5.8
770173f7,6,3,5,6,3,7,8,7,4,6,5,8,7,8,7,6.0
cf324c60,5,7,7,6,8,4,8,8,4,7,4,5,5,8,8,6.266666666666667
1c0d9372,8,8,5,7,6,6,8,8,8,8,6,7,7,7,8,7.133333333333334
e4ff8600,3,2,8,2,2,2,8,10,2,10,2,10,3,5,6,5.0
b0b4dc80,10,7,9,9,7,9,7,10,9,9,7,10,9,10,10,8.8
8f1d45e0,10,9,10,9,9,5,10,9,7,7,7,5,9,10,10,8.4
e7071144,8,6,9,7,7,7,10,10,10,9,6,10,10,10,10,8.6
6a77a977,7,6,9,8,6,8,7,8,7,8,6,7,8,9,8,7.466666666666667
2c178a4e,7,8,9,8,6,6,8,9,8,7,6,9,6,9,9,7.666666666666667
6df4cf98,6,2,9,5,6,7,7,4,8,7,7,10,9,6,6,6.6
9fb7a7c3,7,5,8,8,6,7,7,7,4,4,4,9,5,6,10,6.466666666666667
88659e80,7,7,9,7,9,7,10,10,8,7,10,9,10,9,10,8.6
ee88c4db,4,4,6,5,5,2,0,2,5,5,4,0,3,4,0,3.2666666666666666
4fc8a5a8,8,7,8,8,8,7,8,8,8,10,8,9,8,10,10,8.333333333333334
7d8d4b2f,9,7,8,7,7,6,9,8,8,6,5,10,8,9,9,7.733333333333333
b3a454e5,6,7,8,8,7,8,9,10,9,10,9,10,9,9,10,8.6
2bc5c24b,7,7,4,7,8,7,8,9,7,9,7,9,7,9,9,7.6
ac7a7824,9,7,9,10,8,5,8,8,6,7,5,5,8,7,7,7.266666666666667
8a3ff76c,10,9,9,8,8,7,9,10,9,10,9,9,10,9,10,9.066666666666666
86abd543,8,5,10,6,8,5,5,8,10,7,9,10,10,10,10,8.066666666666666
fdbb5290,5,5,5,5,8,9,7,10,2,10,7,10,9,10,9,7.4
54597718,10,9,10,8,8,6,10,10,7,9,10,10,5,10,10,8.8
6a76f82c,8,7,9,7,8,9,10,9,9,8,9,9,10,7,9,8.533333333333333
4ccaba65,5,5,10,6,7,10,10,10,5,9,9,10,10,10,10,8.4
34b7c2b0,8,7,8,8,7,8,10,10,8,8,6,10,8,8,10,8.266666666666667
2969476a,8,9,10,10,10,10,9,9,10,9,7,8,9,10,10,9.2
7bfd6c74,10,9,9,9,8,8,7,10,10,10,9,10,10,10,10,9.266666666666667
f7ae8df0,7,4,7,6,6,6,6,5,7,7,7,7,7,6,0,5.866666666666666
43c78dcb,9,9,9,8,9,9,9,9,10,9,9,9,9,8,9,8.933333333333334
ef92770a,10,7,10,6,10,10,8,10,5,8,9,8,7,10,10,8.533333333333333
d833bf3c,8,7,7,7,7,7,8,8,8,8,6,10,9,7,9,7.733333333333333
257e6419,8,8,10,8,9,9,8,7,8,9,9,10,10,10,10,8.866666666666667
c9e10a96,9,8,9,9,8,7,10,9,9,10,8,10,9,9,10,8.933333333333334
72642758,8,9,9,7,9,8,9,10,10,6,8,9,7,9,10,8.533333333333333
0893d1e1,8,6,7,9,7,8,7,8,8,9,5,7,8,9,8,7.6
777bf5a2,5,6,10,6,8,8,6,7,5,8,6,10,7,8,7,7.133333333333334
19f881d8,7,7,9,5,8,10,9,8,7,8,8,9,9,10,10,8.266666666666667
